Description,Amino Acids,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
DOSZ010103,0,10.0,-0.2,-1.2,-2.8,3.8,0.6,-1.0,0.9,0.2,5.1,4.5,-1.4,3.9,1.9,-0.9,1.8,1.6,0.5,1.8,5.5,0.0
DOSZ010103,1,2.3,8.1,-0.4,-1.6,-0.6,2.9,1.0,-1.9,1.8,0.5,1.8,3.6,1.7,0.4,-2.1,0.2,0.7,-0.5,1.7,1.0,0.0
DOSZ010103,2,1.5,0.3,6.4,1.9,-0.3,1.2,0.6,0.5,2.0,-0.4,-1.1,0.5,0.2,-1.9,-1.3,1.6,1.0,-2.4,-0.4,-0.6,0.0
DOSZ010103,3,0.7,-0.4,2.2,7.3,-2.3,1.5,2.7,-0.4,0.2,-1.6,-1.3,-0.1,-1.7,-3.0,-0.4,0.9,0.2,-3.4,-1.4,-1.8,0.0
DOSZ010103,4,2.7,-3.0,-2.4,-4.9,16.3,-2.4,-4.1,-1.6,-0.9,4.0,3.7,-4.2,2.2,2.7,-3.6,-0.4,0.5,-1.2,1.0,4.6,0.0
DOSZ010103,5,3.5,3.2,0.8,0.6,0.0,8.4,3.3,-1.0,2.7,1.2,2.6,3.1,3.4,-0.6,-0.2,1.3,0.8,1.2,1.6,0.7,0.0
DOSZ010103,6,3.0,2.2,0.8,2.4,-0.6,4.1,7.0,-1.9,1.6,-0.3,1.0,2.3,1.1,-0.4,-0.2,0.4,0.7,-1.0,0.2,0.2,0.0
DOSZ010103,7,2.0,-2.2,-0.1,-1.3,-1.0,-1.3,-3.0,7.8,-0.9,-1.2,-1.4,-2.2,-0.9,-1.9,-1.5,0.6,-0.9,-1.7,-1.3,-1.3,0.0
DOSZ010103,8,1.4,1.1,0.8,-1.4,0.4,1.8,-0.2,-1.0,9.9,0.5,1.4,-0.2,2.1,2.0,-1.6,-0.2,-0.4,-0.6,4.1,0.3,0.0
DOSZ010103,9,4.1,-2.9,-3.8,-5.9,4.8,-2.4,-5.7,-2.5,-1.2,13.2,9.8,-4.7,7.4,6.3,-3.1,-2.2,1.1,1.6,4.0,11.8,0.0
DOSZ010103,10,3.6,-1.4,-4.3,-5.4,4.2,-0.8,-3.9,-2.7,-0.4,9.7,12.5,-3.9,8.3,6.8,-3.8,-2.1,0.9,2.3,3.8,8.2,0.0
DOSZ010103,11,2.7,4.6,0.8,-0.3,-0.7,3.9,2.4,-1.0,1.6,0.4,0.8,6.5,1.0,-1.3,-0.2,1.2,0.6,-1.1,0.2,0.0,0.0
DOSZ010103,12,4.3,-0.4,-2.2,-4.9,3.6,1.2,-2.5,-1.7,1.3,8.7,9.7,-2.5,11.4,5.2,-2.8,-1.0,0.9,2.7,4.1,7.2,0.0
DOSZ010103,13,1.8,-2.0,-4.4,-6.3,3.8,-3.1,-4.3,-2.6,1.1,7.0,7.6,-5.1,4.8,12.4,-3.8,-2.2,-0.1,4.4,7.6,5.8,0.0
DOSZ010103,14,0.3,-2.1,-1.5,-0.8,-2.9,-0.4,-0.7,-1.2,-1.1,-1.5,-2.4,-0.9,-1.7,-2.7,8.7,-0.4,-0.2,-3.1,-1.9,-1.5,0.0
DOSZ010103,15,3.5,0.0,0.9,-0.3,1.3,0.9,-0.8,0.6,0.3,0.4,0.4,-0.1,0.6,-0.4,-0.6,4.9,2.8,-2.0,0.1,1.1,0.0
DOSZ010103,16,2.9,0.1,-0.1,-1.4,2.1,-0.0,-1.1,-1.0,-0.3,3.2,2.9,-1.1,2.0,1.1,-0.6,2.4,5.8,-0.7,0.7,3.9,0.0
DOSZ010103,17,1.5,-1.8,-4.2,-5.9,0.6,-0.3,-3.8,-2.0,-0.7,3.5,4.3,-3.9,3.5,5.5,-3.7,-3.0,-1.2,16.0,5.4,3.1,0.0
DOSZ010103,18,2.2,-0.1,-2.5,-4.2,2.4,-0.4,-3.1,-1.9,3.6,5.4,5.1,-3.0,4.3,8.2,-2.9,-1.3,-0.2,4.9,10.8,5.1,0.0
DOSZ010103,19,4.6,-2.2,-3.8,-5.9,5.4,-2.6,-4.9,-2.5,-1.4,11.9,8.4,-4.8,6.1,5.1,-3.0,-1.4,2.0,1.3,3.8,12.7,0.0
DOSZ010103,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOSZ010103,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOSZ010104,0,5.34,-2.01,-2.01,-2.43,0.01,-1.75,-1.66,-0.02,-2.48,-0.08,-0.7,-1.99,-0.84,-2.14,-1.29,0.01,-0.96,-2.08,-2.19,0.48,0.0
DOSZ010104,1,-1.67,7.03,-0.49,-0.6,-3.62,1.22,1.1,-2.07,-0.2,-3.98,-2.76,3.65,-2.34,-2.93,-1.78,-0.86,-1.15,-2.34,-1.64,-3.36,0.0
DOSZ010104,2,-1.9,-0.19,6.86,3.48,-2.83,0.13,1.27,0.93,0.53,-4.39,-5.08,1.17,-3.28,-4.64,-0.37,1.09,-0.27,-3.75,-3.14,-4.39,0.0
DOSZ010104,3,-2.11,-0.33,3.25,9.44,-4.24,0.92,3.93,0.59,-0.65,-4.98,-4.75,1.13,-4.55,-5.14,1.12,0.9,-0.56,-4.19,-3.58,-4.97,0.0
DOSZ010104,4,-0.65,-3.48,-1.98,-3.34,13.84,-3.45,-3.46,-1.2,-2.28,0.06,-0.27,-3.54,-1.22,-0.03,-2.65,-0.95,-0.79,-2.5,-1.78,0.87,0.0
DOSZ010104,5,-1.3,1.31,-0.14,0.78,-3.78,5.96,2.62,-1.93,-0.1,-4.13,-2.74,2.36,-1.42,-4.69,-0.67,-0.59,-1.87,-1.51,-2.55,-4.38,0.0
DOSZ010104,6,-1.02,0.98,0.6,3.37,-3.78,2.32,6.97,-2.17,-0.47,-4.95,-3.65,2.26,-2.97,-3.79,0.06,-0.76,-1.28,-3.04,-3.19,-4.26,0.0
DOSZ010104,7,-0.26,-1.56,1.55,1.48,-2.34,-1.25,-1.17,9.29,-1.15,-4.03,-4.21,-0.44,-3.19,-3.47,0.51,1.17,-1.03,-1.86,-2.9,-3.91,0.0
DOSZ010104,8,-2.56,0.01,0.68,-0.35,-2.57,0.11,-0.1,-1.19,7.89,-3.96,-3.16,-0.08,-1.9,-1.24,-1.2,-1.23,-2.21,-2.46,0.77,-4.03,0.0
DOSZ010104,9,-0.31,-4.43,-4.41,-5.36,1.3,-4.51,-6.08,-3.12,-3.69,8.26,4.84,-5.08,2.88,2.56,-3.16,-3.78,-1.2,-0.79,0.26,7.02,0.0
DOSZ010104,10,-0.88,-3.07,-4.99,-4.92,0.62,-3.02,-4.35,-3.46,-2.92,4.66,7.42,-4.37,3.75,2.96,-4.05,-3.72,-1.49,-0.14,-0.11,3.28,0.0
DOSZ010104,11,-1.38,3.49,0.6,0.7,-3.8,2.13,2.39,-1.25,-0.51,-4.23,-3.83,6.56,-3.1,-4.67,0.1,-0.01,-1.31,-3.05,-3.23,-4.37,0.0
DOSZ010104,12,-0.78,-2.55,-3.44,-4.93,-0.53,-1.56,-3.5,-2.97,-1.76,3.06,4.06,-3.56,6.28,0.83,-3.5,-3.15,-2.07,-0.25,-0.27,1.8,0.0
DOSZ010104,13,-2.29,-3.14,-4.59,-5.31,0.64,-4.86,-4.31,-2.9,-0.99,2.42,2.96,-5.13,0.69,8.98,-3.57,-3.35,-2.07,2.45,4.24,1.36,0.0
DOSZ010104,14,-1.73,-1.24,0.29,2.15,-3.99,-0.11,1.26,0.5,-1.21,-4.07,-4.99,1.11,-3.74,-4.08,11.0,0.46,-0.15,-3.03,-3.33,-3.88,0.0
DOSZ010104,15,-0.12,-0.69,1.1,1.03,-1.37,-0.44,-0.42,0.78,-1.31,-3.73,-3.79,0.3,-3.04,-3.34,0.06,4.2,1.29,-3.55,-2.88,-2.85,0.0
DOSZ010104,16,-1.04,-0.99,-0.21,-0.43,-0.96,-1.67,-1.06,-1.15,-2.26,-1.36,-1.66,-1.06,-2.03,-2.16,-0.27,1.33,3.91,-2.63,-2.66,-0.44,0.0
DOSZ010104,17,-2.06,-2.46,-3.91,-4.46,-2.06,-1.62,-3.37,-1.76,-2.37,-0.62,0.12,-3.41,-0.13,2.53,-2.97,-3.71,-2.67,14.53,2.44,-0.84,0.0
DOSZ010104,18,-2.32,-1.76,-3.17,-3.78,-1.25,-2.67,-3.59,-2.64,0.97,0.27,-0.02,-3.54,-0.32,4.28,-3.11,-2.98,-2.64,2.44,6.9,0.15,0.0
DOSZ010104,19,0.27,-3.71,-4.37,-5.3,1.94,-4.67,-5.26,-3.06,-3.82,7.0,3.43,-5.11,1.69,1.39,-3.05,-2.86,-0.24,-1.03,0.05,7.93,0.0
DOSZ010104,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOSZ010104,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIAG010101,0,0.0,-2.4,0.5,-1.0,-0.4,-0.1,-5.7,1.8,-0.2,-0.8,0.5,-1.8,0.2,-0.2,-2.0,-0.4,0.9,-0.4,-0.4,-3.9,0.0
GIAG010101,1,2.4,0.0,2.1,0.9,0.2,2.0,0.9,0.8,0.1,0.2,0.5,3.4,0.1,-0.5,0.5,2.2,1.3,0.2,0.2,0.7,0.0
GIAG010101,2,-0.5,-2.1,0.0,-1.3,0.2,-0.8,-1.9,-0.4,-0.3,-0.2,-0.5,-2.4,-0.2,-0.4,-0.8,-1.3,-1.5,0.0,0.4,-0.9,0.0
GIAG010101,3,1.0,-0.9,1.3,0.0,-0.2,-1.2,-2.7,-1.0,-0.2,0.0,-0.8,-0.7,0.1,-0.1,-0.6,-0.3,1.2,-0.2,-0.1,0.1,0.0
GIAG010101,4,0.4,-0.2,-0.2,0.2,0.0,0.1,-0.3,-0.3,0.1,-0.1,0.2,0.0,0.0,0.0,0.0,0.0,-0.9,-0.1,0.1,-0.6,0.0
GIAG010101,5,0.1,-2.0,0.8,1.2,-0.1,0.0,-1.5,-0.5,0.4,-0.5,-1.4,-1.9,0.5,-0.3,-0.3,0.1,0.7,-0.2,0.0,-0.8,0.0
GIAG010101,6,5.7,-0.9,1.9,2.7,0.3,1.5,0.0,0.0,-0.4,0.5,-0.4,-1.7,0.4,-0.1,-0.7,2.7,2.2,-0.2,-0.1,-0.1,0.0
GIAG010101,7,-1.8,-0.8,0.4,1.0,0.3,0.5,0.0,0.0,0.2,0.0,-0.1,-0.5,0.4,-0.5,-0.2,0.1,-0.1,-0.1,0.3,0.4,0.0
GIAG010101,8,0.2,-0.1,0.3,0.2,-0.1,-0.4,0.4,-0.2,0.0,0.1,0.3,-0.4,0.0,-0.5,0.2,0.3,0.0,-0.3,-0.3,0.1,0.0
GIAG010101,9,0.8,-0.2,0.2,0.0,0.1,0.5,-0.5,0.0,-0.1,0.0,-0.3,-0.6,1.3,-0.2,0.2,0.3,0.8,-0.5,0.0,-2.1,0.0
GIAG010101,10,-0.5,-0.5,0.5,0.8,-0.2,1.4,0.4,0.1,-0.3,0.3,0.0,-0.7,0.2,-1.0,0.6,-0.1,-0.1,0.1,-0.7,0.1,0.0
GIAG010101,11,1.8,-3.4,2.4,0.7,0.0,1.9,1.7,0.5,0.4,0.6,0.7,0.0,0.8,-0.7,0.1,2.6,1.4,0.0,0.1,1.1,0.0
GIAG010101,12,-0.2,-0.1,0.2,-0.1,0.0,-0.5,-0.4,-0.4,0.0,-1.3,-0.2,-0.8,0.0,0.3,-0.2,-0.2,0.1,0.2,-0.1,-1.0,0.0
GIAG010101,13,0.2,0.5,0.4,0.1,0.0,0.3,0.1,0.5,0.5,0.2,1.0,0.7,-0.3,0.0,0.0,0.5,-0.8,-0.7,0.5,0.3,0.0
GIAG010101,14,2.0,-0.5,0.8,0.6,0.0,0.3,0.7,0.2,-0.2,-0.2,-0.6,-0.1,0.2,0.0,0.0,1.8,0.5,-0.1,0.1,0.2,0.0
GIAG010101,15,0.4,-2.2,1.3,0.3,0.0,-0.1,-2.7,-0.1,-0.3,-0.3,0.1,-2.6,0.2,-0.5,-1.8,0.0,-1.6,-0.1,-0.1,0.0,0.0
GIAG010101,16,-0.9,-1.3,1.5,-1.2,0.9,-0.7,-2.2,0.1,0.0,-0.8,0.1,-1.4,-0.1,0.8,-0.5,1.6,0.0,-0.4,0.4,-1.5,0.0
GIAG010101,17,0.4,-0.2,0.0,0.2,0.1,0.2,0.2,0.1,0.3,0.5,-0.1,0.0,-0.2,0.7,0.1,0.1,0.4,0.0,-0.2,0.1,0.0
GIAG010101,18,0.4,-0.2,-0.4,0.1,-0.1,0.0,0.1,-0.3,0.3,0.0,0.7,-0.1,0.1,-0.5,-0.1,0.1,-0.4,0.2,0.0,-0.1,0.0
GIAG010101,19,3.9,-0.7,0.9,-0.1,0.6,0.8,0.1,-0.4,-0.1,2.1,-0.1,-1.1,1.0,-0.3,-0.2,0.0,1.5,-0.1,0.1,0.0,0.0
GIAG010101,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIAG010101,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAYM780302,0,6.0,-6.0,-3.0,-3.0,-6.0,-3.0,-2.0,-1.0,-6.0,-4.0,-5.0,-6.0,-4.0,-7.0,-1.0,0.0,0.0,-12.0,-7.0,-2.0,0.0
DAYM780302,1,-6.0,8.0,-5.0,-9.0,-7.0,-1.0,-8.0,-8.0,-1.0,-5.0,-8.0,1.0,-3.0,-8.0,-3.0,-2.0,-5.0,-1.0,-9.0,-7.0,0.0
DAYM780302,2,-3.0,-5.0,7.0,2.0,-9.0,-3.0,-1.0,-2.0,1.0,-4.0,-6.0,0.0,-7.0,-8.0,-5.0,0.0,-1.0,-7.0,-4.0,-7.0,0.0
DAYM780302,3,-3.0,-9.0,2.0,7.0,-12.0,-2.0,3.0,-3.0,-3.0,-6.0,-11.0,-4.0,-9.0,-13.0,-7.0,-3.0,-4.0,-13.0,-10.0,-7.0,0.0
DAYM780302,4,-6.0,-7.0,-9.0,-12.0,9.0,-12.0,-12.0,-8.0,-7.0,-5.0,-13.0,-12.0,-12.0,-11.0,-7.0,-2.0,-7.0,-14.0,-3.0,-5.0,0.0
DAYM780302,5,-3.0,-1.0,-3.0,-2.0,-12.0,8.0,2.0,-6.0,1.0,-7.0,-4.0,-2.0,-3.0,-11.0,-2.0,-4.0,-5.0,-11.0,-10.0,-6.0,0.0
DAYM780302,6,-2.0,-8.0,-1.0,3.0,-12.0,2.0,7.0,-3.0,-4.0,-5.0,-8.0,-4.0,-6.0,-12.0,-5.0,-4.0,-5.0,-15.0,-8.0,-6.0,0.0
DAYM780302,7,-1.0,-8.0,-2.0,-3.0,-8.0,-6.0,-3.0,6.0,-8.0,-9.0,-9.0,-6.0,-7.0,-8.0,-5.0,-1.0,-5.0,-13.0,-12.0,-5.0,0.0
DAYM780302,8,-6.0,-1.0,1.0,-3.0,-7.0,1.0,-4.0,-8.0,9.0,-8.0,-5.0,-5.0,-9.0,-5.0,-3.0,-5.0,-6.0,-6.0,-3.0,-6.0,0.0
DAYM780302,9,-4.0,-5.0,-4.0,-6.0,-5.0,-7.0,-5.0,-9.0,-8.0,8.0,-1.0,-5.0,0.0,-2.0,-7.0,-6.0,-2.0,-12.0,-5.0,2.0,0.0
DAYM780302,10,-5.0,-8.0,-6.0,-11.0,-13.0,-4.0,-8.0,-9.0,-5.0,-1.0,7.0,-7.0,1.0,-2.0,-6.0,-7.0,-6.0,-5.0,-6.0,-2.0,0.0
DAYM780302,11,-6.0,1.0,0.0,-4.0,-12.0,-2.0,-4.0,-6.0,-5.0,-5.0,-7.0,6.0,-1.0,-12.0,-6.0,-3.0,-2.0,-10.0,-8.0,-8.0,0.0
DAYM780302,12,-4.0,-3.0,-7.0,-9.0,-12.0,-3.0,-6.0,-7.0,-9.0,0.0,1.0,-1.0,11.0,-3.0,-7.0,-5.0,-3.0,-11.0,-10.0,-1.0,0.0
DAYM780302,13,-7.0,-8.0,-8.0,-13.0,-11.0,-11.0,-12.0,-8.0,-5.0,-2.0,-2.0,-12.0,-3.0,9.0,-9.0,-6.0,-8.0,-4.0,2.0,-7.0,0.0
DAYM780302,14,-1.0,-3.0,-5.0,-7.0,-7.0,-2.0,-5.0,-5.0,-3.0,-7.0,-6.0,-6.0,-7.0,-9.0,8.0,-1.0,-3.0,-12.0,-12.0,-5.0,0.0
DAYM780302,15,0.0,-2.0,0.0,-3.0,-2.0,-4.0,-4.0,-1.0,-5.0,-6.0,-7.0,-3.0,-5.0,-6.0,-1.0,6.0,1.0,-4.0,-6.0,-5.0,0.0
DAYM780302,16,0.0,-5.0,-1.0,-4.0,-7.0,-5.0,-5.0,-5.0,-6.0,-2.0,-6.0,-2.0,-3.0,-8.0,-3.0,1.0,7.0,-11.0,-6.0,-2.0,0.0
DAYM780302,17,-12.0,-1.0,-7.0,-13.0,-14.0,-11.0,-15.0,-13.0,-6.0,-12.0,-5.0,-10.0,-11.0,-4.0,-12.0,-4.0,-11.0,13.0,-4.0,-14.0,0.0
DAYM780302,18,-7.0,-9.0,-4.0,-10.0,-3.0,-10.0,-8.0,-12.0,-3.0,-5.0,-6.0,-8.0,-10.0,2.0,-12.0,-6.0,-6.0,-4.0,10.0,-6.0,0.0
DAYM780302,19,-2.0,-7.0,-7.0,-7.0,-5.0,-6.0,-6.0,-5.0,-6.0,2.0,-2.0,-8.0,-1.0,-7.0,-5.0,-5.0,-2.0,-14.0,-6.0,7.0,0.0
DAYM780302,20,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,0.0
DAYM780302,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920104,0,5.0,-2.0,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0,-2.0,-1.0,-1.0,-3.0,-1.0,1.0,0.0,-3.0,-2.0,0.0,0.0
HENS920104,1,-2.0,7.0,-1.0,-2.0,-4.0,1.0,0.0,-3.0,0.0,-4.0,-3.0,3.0,-2.0,-3.0,-3.0,-1.0,-1.0,-3.0,-1.0,-3.0,0.0
HENS920104,2,-1.0,-1.0,7.0,2.0,-2.0,0.0,0.0,0.0,1.0,-3.0,-4.0,0.0,-2.0,-4.0,-2.0,1.0,0.0,-4.0,-2.0,-3.0,0.0
HENS920104,3,-2.0,-2.0,2.0,8.0,-4.0,0.0,2.0,-1.0,-1.0,-4.0,-4.0,-1.0,-4.0,-5.0,-1.0,0.0,-1.0,-5.0,-3.0,-4.0,0.0
HENS920104,4,-1.0,-4.0,-2.0,-4.0,13.0,-3.0,-3.0,-3.0,-3.0,-2.0,-2.0,-3.0,-2.0,-2.0,-4.0,-1.0,-1.0,-5.0,-3.0,-1.0,0.0
HENS920104,5,-1.0,1.0,0.0,0.0,-3.0,7.0,2.0,-2.0,1.0,-3.0,-2.0,2.0,0.0,-4.0,-1.0,0.0,-1.0,-1.0,-1.0,-3.0,0.0
HENS920104,6,-1.0,0.0,0.0,2.0,-3.0,2.0,6.0,-3.0,0.0,-4.0,-3.0,1.0,-2.0,-3.0,-1.0,-1.0,-1.0,-3.0,-2.0,-3.0,0.0
HENS920104,7,0.0,-3.0,0.0,-1.0,-3.0,-2.0,-3.0,8.0,-2.0,-4.0,-4.0,-2.0,-3.0,-4.0,-2.0,0.0,-2.0,-3.0,-3.0,-4.0,0.0
HENS920104,8,-2.0,0.0,1.0,-1.0,-3.0,1.0,0.0,-2.0,10.0,-4.0,-3.0,0.0,-1.0,-1.0,-2.0,-1.0,-2.0,-3.0,2.0,-4.0,0.0
HENS920104,9,-1.0,-4.0,-3.0,-4.0,-2.0,-3.0,-4.0,-4.0,-4.0,5.0,2.0,-3.0,2.0,0.0,-3.0,-3.0,-1.0,-3.0,-1.0,4.0,0.0
HENS920104,10,-2.0,-3.0,-4.0,-4.0,-2.0,-2.0,-3.0,-4.0,-3.0,2.0,5.0,-3.0,3.0,1.0,-4.0,-3.0,-1.0,-2.0,-1.0,1.0,0.0
HENS920104,11,-1.0,3.0,0.0,-1.0,-3.0,2.0,1.0,-2.0,0.0,-3.0,-3.0,6.0,-2.0,-4.0,-1.0,0.0,-1.0,-3.0,-2.0,-3.0,0.0
HENS920104,12,-1.0,-2.0,-2.0,-4.0,-2.0,0.0,-2.0,-3.0,-1.0,2.0,3.0,-2.0,7.0,0.0,-3.0,-2.0,-1.0,-1.0,0.0,1.0,0.0
HENS920104,13,-3.0,-3.0,-4.0,-5.0,-2.0,-4.0,-3.0,-4.0,-1.0,0.0,1.0,-4.0,0.0,8.0,-4.0,-3.0,-2.0,1.0,4.0,-1.0,0.0
HENS920104,14,-1.0,-3.0,-2.0,-1.0,-4.0,-1.0,-1.0,-2.0,-2.0,-3.0,-4.0,-1.0,-3.0,-4.0,10.0,-1.0,-1.0,-4.0,-3.0,-3.0,0.0
HENS920104,15,1.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-3.0,-3.0,0.0,-2.0,-3.0,-1.0,5.0,2.0,-4.0,-2.0,-2.0,0.0
HENS920104,16,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,2.0,5.0,-3.0,-2.0,0.0,0.0
HENS920104,17,-3.0,-3.0,-4.0,-5.0,-5.0,-1.0,-3.0,-3.0,-3.0,-3.0,-2.0,-3.0,-1.0,1.0,-4.0,-4.0,-3.0,15.0,2.0,-3.0,0.0
HENS920104,18,-2.0,-1.0,-2.0,-3.0,-3.0,-1.0,-2.0,-3.0,2.0,-1.0,-1.0,-2.0,0.0,4.0,-3.0,-2.0,-2.0,2.0,8.0,-1.0,0.0
HENS920104,19,0.0,-3.0,-3.0,-4.0,-1.0,-3.0,-3.0,-4.0,-4.0,4.0,1.0,-3.0,1.0,-1.0,-3.0,-2.0,0.0,-3.0,-1.0,5.0,0.0
HENS920104,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920104,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUIB020101,0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUIB020101,1,0.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUIB020101,2,1.1,0.7,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUIB020101,3,1.0,0.1,3.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUIB020101,4,1.2,-1.3,-1.9,-3.1,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUIB020101,5,-0.1,2.0,1.9,1.1,-2.5,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUIB020101,6,1.2,1.9,2.3,3.2,-2.4,1.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUIB020101,7,1.4,-0.2,0.7,0.9,-1.3,-0.3,0.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUIB020101,8,-1.4,1.5,1.4,0.5,-1.7,1.4,0.3,-1.7,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUIB020101,9,0.3,-1.9,-2.4,-2.9,-3.2,-0.9,-3.1,-3.7,-1.8,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUIB020101,10,-0.2,-1.5,-2.4,-3.4,-1.6,-1.2,-1.5,-3.8,-2.4,3.4,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUIB020101,11,-0.2,3.4,1.6,1.4,-3.0,2.2,1.2,0.4,1.1,-1.5,-2.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUIB020101,12,-0.2,-1.4,-2.1,-2.8,-1.3,-0.6,-2.0,-3.8,-0.8,2.2,3.1,-0.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUIB020101,13,-1.6,-3.2,-2.5,-3.7,-0.8,-1.7,-13.7,-4.7,-0.9,2.2,3.7,-2.8,1.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUIB020101,14,0.7,-0.6,-0.1,-0.2,-3.6,1.0,0.0,-0.8,-2.1,-2.4,-1.4,0.2,-1.9,-4.1,8.1,0.0,0.0,0.0,0.0,0.0,0.0
QUIB020101,15,1.7,0.2,1.4,1.7,0.7,0.9,1.1,1.6,-0.1,-1.1,-0.8,1.4,-1.1,-2.5,2.0,2.8,0.0,0.0,0.0,0.0,0.0
QUIB020101,16,1.7,0.2,1.4,0.1,0.3,-0.1,1.6,-0.6,-0.2,0.0,0.3,1.0,-0.3,-0.8,1.1,2.6,0.4,0.0,0.0,0.0,0.0
QUIB020101,17,-3.3,-1.5,-4.0,-5.7,-0.5,-2.9,-4.7,-4.2,-1.2,-1.8,-1.2,-3.0,-0.6,3.7,-5.0,-2.8,-2.9,14.9,0.0,0.0,0.0
QUIB020101,18,-1.8,-0.9,-0.8,-2.9,-0.3,-1.5,-2.2,-4.8,2.9,0.2,0.8,-1.5,0.5,5.2,-3.3,-0.9,-0.8,4.9,8.1,0.0,0.0
QUIB020101,19,1.9,-2.8,-0.9,-2.5,0.7,-1.5,-1.3,-1.4,-2.5,4.5,3.4,-1.0,1.7,0.9,-1.1,-3.0,1.5,-2.5,0.3,4.2,0.0
QUIB020101,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUIB020101,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAOD960101,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAOD960101,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
